call id,agent,date,time,topic,answered (Y/N),resolved,speed of answer in seconds,avg talk duration,satisfaction rating
ID1682,Martha,"Saturday, 30 January, 2021",15:38:53,Admin Support,Y,Y,124,288,5
ID1683,Stewart,"Saturday, 30 January, 2021",15:44:38,Admin Support,Y,Y,78,309,1
ID1684,Diane,"Saturday, 30 January, 2021",15:44:38,Payment related,N,N,,0,
ID1685,Dan,"Saturday, 30 January, 2021",15:51:50,Technical Support,Y,Y,111,155,5
ID1686,Diane,"Saturday, 30 January, 2021",15:51:50,Contract related,Y,Y,27,217,5
ID1687,Dan,"Saturday, 30 January, 2021",15:59:02,Technical Support,Y,Y,18,281,3
ID1688,Greg,"Saturday, 30 January, 2021",15:59:02,Streaming,Y,Y,31,258,4
ID1689,Stewart,"Saturday, 30 January, 2021",16:13:26,Admin Support,Y,N,65,221,4
ID1690,Becky,"Saturday, 30 January, 2021",16:13:26,Admin Support,N,N,,0,
ID1691,Becky,"Saturday, 30 January, 2021",16:19:12,Technical Support,Y,Y,91,50,3
ID1692,Stewart,"Saturday, 30 January, 2021",16:19:12,Technical Support,Y,Y,71,87,2
ID1693,Greg,"Saturday, 30 January, 2021",16:19:12,Contract related,N,N,,0,
ID1694,Stewart,"Saturday, 30 January, 2021",16:19:12,Contract related,Y,Y,78,266,3
ID1695,Jim,"Saturday, 30 January, 2021",16:32:10,Technical Support,N,N,,0,
ID1696,Jim,"Saturday, 30 January, 2021",16:32:10,Contract related,N,N,,0,
ID1697,Dan,"Saturday, 30 January, 2021",16:49:26,Technical Support,N,N,,0,
ID1698,Jim,"Saturday, 30 January, 2021",16:49:26,Admin Support,Y,Y,107,197,3
ID1699,Dan,"Saturday, 30 January, 2021",16:52:19,Streaming,Y,Y,17,192,3
ID1700,Becky,"Saturday, 30 January, 2021",16:52:19,Contract related,Y,Y,53,220,1
ID1701,Diane,"Saturday, 30 January, 2021",17:09:36,Technical Support,Y,Y,49,393,5
ID1702,Greg,"Saturday, 30 January, 2021",17:09:36,Streaming,Y,Y,33,65,5
ID1703,Diane,"Saturday, 30 January, 2021",17:12:29,Streaming,Y,Y,103,219,2
ID1704,Greg,"Saturday, 30 January, 2021",17:12:29,Payment related,Y,Y,114,202,3
ID1705,Stewart,"Saturday, 30 January, 2021",17:18:14,Contract related,N,N,,0,
ID1706,Jim,"Saturday, 30 January, 2021",17:18:14,Admin Support,N,N,,0,
ID1707,Martha,"Saturday, 30 January, 2021",17:25:26,Payment related,N,N,,0,
ID1708,Dan,"Saturday, 30 January, 2021",17:25:26,Streaming,Y,Y,38,411,2
ID1709,Stewart,"Saturday, 30 January, 2021",17:29:46,Contract related,Y,N,50,79,2
ID1710,Becky,"Saturday, 30 January, 2021",17:29:46,Contract related,Y,N,33,236,4
ID1711,Stewart,"Saturday, 30 January, 2021",17:31:12,Payment related,Y,Y,97,172,3
ID1712,Jim,"Saturday, 30 January, 2021",17:31:12,Streaming,Y,Y,20,307,5
ID1713,Dan,"Sunday, 31 January, 2021",09:00:00,Payment related,Y,N,100,382,5
ID1714,Becky,"Sunday, 31 January, 2021",09:00:00,Payment related,Y,Y,114,342,4
ID1715,Greg,"Sunday, 31 January, 2021",09:08:38,Payment related,Y,Y,27,192,3
ID1716,Joe,"Sunday, 31 January, 2021",09:08:38,Contract related,Y,Y,119,162,4
ID1717,Becky,"Sunday, 31 January, 2021",09:14:24,Technical Support,Y,Y,30,59,5
ID1718,Stewart,"Sunday, 31 January, 2021",09:14:24,Contract related,Y,Y,23,400,3
ID1719,Diane,"Sunday, 31 January, 2021",09:24:29,Contract related,Y,Y,32,360,1
ID1720,Greg,"Sunday, 31 January, 2021",09:24:29,Streaming,N,N,,0,
ID1721,Diane,"Sunday, 31 January, 2021",09:27:22,Payment related,Y,N,67,58,1
ID1722,Becky,"Sunday, 31 January, 2021",09:27:22,Streaming,Y,Y,16,336,5
ID1723,Stewart,"Sunday, 31 January, 2021",09:30:14,Contract related,Y,Y,120,190,1
ID1724,Joe,"Sunday, 31 January, 2021",09:30:14,Payment related,Y,Y,73,343,2
ID1725,Jim,"Sunday, 31 January, 2021",11:32:38,Payment related,N,N,,0,
ID1726,Greg,"Sunday, 31 January, 2021",11:32:38,Contract related,N,N,,0,
ID1727,Joe,"Sunday, 31 January, 2021",11:35:31,Admin Support,N,N,,0,
ID1728,Joe,"Sunday, 31 January, 2021",11:35:31,Contract related,Y,Y,88,71,1
ID1729,Dan,"Sunday, 31 January, 2021",11:39:50,Payment related,Y,Y,79,81,5
ID1730,Joe,"Sunday, 31 January, 2021",11:39:50,Technical Support,Y,Y,42,100,5
ID1731,Dan,"Sunday, 31 January, 2021",11:58:34,Contract related,N,N,,0,
ID1732,Diane,"Sunday, 31 January, 2021",11:58:34,Payment related,Y,Y,38,228,4
ID1733,Greg,"Sunday, 31 January, 2021",12:00:00,Payment related,Y,Y,102,228,3
ID1734,Dan,"Sunday, 31 January, 2021",12:00:00,Technical Support,Y,Y,112,403,3
ID1735,Jim,"Sunday, 31 January, 2021",12:00:00,Technical Support,Y,Y,107,194,1
ID1736,Stewart,"Sunday, 31 January, 2021",12:00:00,Contract related,Y,Y,93,159,5
ID1737,Diane,"Sunday, 31 January, 2021",12:15:50,Payment related,Y,Y,37,417,4
ID1738,Dan,"Sunday, 31 January, 2021",12:15:50,Technical Support,Y,Y,29,389,5
ID1739,Stewart,"Sunday, 31 January, 2021",12:37:26,Payment related,Y,N,17,229,5
ID1740,Jim,"Sunday, 31 January, 2021",12:37:26,Streaming,N,N,,0,
ID1741,Dan,"Sunday, 31 January, 2021",12:43:12,Technical Support,Y,Y,28,371,4
ID1742,Dan,"Sunday, 31 January, 2021",12:43:12,Payment related,Y,Y,16,211,1
ID1743,Stewart,"Sunday, 31 January, 2021",12:50:24,Admin Support,Y,Y,123,378,2
ID1744,Martha,"Sunday, 31 January, 2021",12:50:24,Contract related,N,N,,0,
ID1745,Jim,"Sunday, 31 January, 2021",14:05:17,Payment related,Y,Y,124,402,5
ID1746,Jim,"Sunday, 31 January, 2021",14:05:17,Payment related,Y,Y,18,376,1
ID1747,Becky,"Sunday, 31 January, 2021",14:05:17,Payment related,Y,Y,95,147,4
ID1748,Becky,"Sunday, 31 January, 2021",14:05:17,Streaming,Y,Y,17,325,3
ID1749,Jim,"Sunday, 31 January, 2021",14:05:17,Technical Support,N,N,,0,
ID1750,Stewart,"Sunday, 31 January, 2021",14:05:17,Payment related,Y,Y,75,33,3
ID1751,Joe,"Sunday, 31 January, 2021",14:44:10,Payment related,Y,Y,37,346,4
ID1752,Martha,"Sunday, 31 January, 2021",14:44:10,Streaming,Y,Y,36,86,3
ID1753,Diane,"Sunday, 31 January, 2021",15:01:26,Technical Support,Y,Y,113,152,1
ID1754,Diane,"Sunday, 31 January, 2021",15:01:26,Streaming,Y,Y,93,139,4
ID1755,Dan,"Sunday, 31 January, 2021",15:04:19,Technical Support,Y,Y,24,291,1
ID1756,Diane,"Sunday, 31 January, 2021",15:04:19,Streaming,Y,Y,92,148,3
ID1757,Jim,"Sunday, 31 January, 2021",15:38:53,Streaming,N,N,,0,
ID1758,Dan,"Sunday, 31 January, 2021",15:38:53,Contract related,Y,Y,20,79,4
ID1759,Jim,"Sunday, 31 January, 2021",15:56:10,Admin Support,Y,Y,50,31,2
ID1760,Martha,"Sunday, 31 January, 2021",15:56:10,Admin Support,N,N,,0,
ID1761,Stewart,"Sunday, 31 January, 2021",16:09:07,Contract related,Y,Y,103,374,4
ID1762,Becky,"Sunday, 31 January, 2021",16:09:07,Contract related,Y,Y,81,206,2
ID1763,Stewart,"Sunday, 31 January, 2021",16:09:07,Streaming,Y,Y,48,237,5
ID1764,Dan,"Sunday, 31 January, 2021",16:09:07,Streaming,Y,Y,92,361,3
ID1765,Greg,"Sunday, 31 January, 2021",16:20:38,Streaming,Y,Y,95,301,3
ID1766,Becky,"Sunday, 31 January, 2021",16:20:38,Contract related,Y,Y,49,118,3
ID1767,Becky,"Sunday, 31 January, 2021",16:56:38,Contract related,Y,Y,58,282,5
ID1768,Dan,"Sunday, 31 January, 2021",16:56:38,Streaming,N,N,,0,
ID1769,Dan,"Sunday, 31 January, 2021",17:08:10,Admin Support,N,N,,0,
ID1770,Diane,"Sunday, 31 January, 2021",17:08:10,Payment related,Y,Y,78,63,4
ID1771,Jim,"Sunday, 31 January, 2021",17:34:05,Admin Support,Y,Y,91,179,3
ID1772,Greg,"Sunday, 31 January, 2021",17:34:05,Technical Support,Y,Y,121,361,2
ID1773,Dan,"Monday, 1 February, 2021",09:18:43,Contract related,N,N,,0,
ID1774,Martha,"Monday, 1 February, 2021",09:18:43,Admin Support,Y,Y,38,341,3
ID1775,Becky,"Monday, 1 February, 2021",09:24:29,Technical Support,Y,Y,44,135,2
ID1776,Diane,"Monday, 1 February, 2021",09:24:29,Contract related,Y,Y,64,189,3
ID1777,Jim,"Monday, 1 February, 2021",09:25:55,Technical Support,N,N,,0,
ID1778,Becky,"Monday, 1 February, 2021",09:25:55,Payment related,Y,N,125,406,4
ID1779,Martha,"Monday, 1 February, 2021",09:37:26,Technical Support,Y,Y,47,85,4
ID1780,Martha,"Monday, 1 February, 2021",09:37:26,Technical Support,N,N,,0,
ID1781,Becky,"Monday, 1 February, 2021",09:37:26,Contract related,N,N,,0,
ID1782,Jim,"Monday, 1 February, 2021",09:37:26,Admin Support,Y,Y,116,262,3
ID1783,Diane,"Monday, 1 February, 2021",10:07:41,Payment related,Y,Y,13,116,4
ID1784,Greg,"Monday, 1 February, 2021",10:07:41,Contract related,Y,Y,124,201,5
ID1785,Becky,"Monday, 1 February, 2021",10:32:10,Admin Support,N,N,,0,
ID1786,Greg,"Monday, 1 February, 2021",10:32:10,Technical Support,Y,Y,46,130,5
ID1787,Greg,"Monday, 1 February, 2021",11:15:22,Technical Support,Y,Y,11,188,3
ID1788,Greg,"Monday, 1 February, 2021",11:15:22,Payment related,Y,N,62,237,3
ID1789,Greg,"Monday, 1 February, 2021",11:18:14,Streaming,N,N,,0,
ID1790,Stewart,"Monday, 1 February, 2021",11:18:14,Admin Support,Y,Y,61,176,5
ID1791,Dan,"Monday, 1 February, 2021",12:07:12,Technical Support,N,N,,0,
ID1792,Joe,"Monday, 1 February, 2021",12:07:12,Technical Support,Y,Y,29,408,5
ID1793,Dan,"Monday, 1 February, 2021",12:18:43,Contract related,Y,Y,109,52,3
ID1794,Dan,"Monday, 1 February, 2021",12:18:43,Contract related,Y,Y,52,358,3
ID1795,Dan,"Monday, 1 February, 2021",12:31:41,Technical Support,Y,Y,117,290,1
ID1796,Martha,"Monday, 1 February, 2021",12:31:41,Contract related,Y,Y,17,217,3
ID1797,Jim,"Monday, 1 February, 2021",12:41:46,Streaming,Y,Y,46,107,4
ID1798,Martha,"Monday, 1 February, 2021",12:41:46,Admin Support,Y,Y,60,223,2
ID1799,Jim,"Monday, 1 February, 2021",13:01:55,Technical Support,Y,Y,53,209,3
ID1800,Stewart,"Monday, 1 February, 2021",13:01:55,Payment related,Y,Y,72,82,4
ID1801,Stewart,"Monday, 1 February, 2021",13:24:58,Payment related,Y,Y,113,294,3
ID1802,Joe,"Monday, 1 February, 2021",13:24:58,Payment related,Y,Y,51,177,4
ID1803,Jim,"Monday, 1 February, 2021",13:30:43,Admin Support,Y,Y,99,90,4
ID1804,Dan,"Monday, 1 February, 2021",13:30:43,Streaming,Y,Y,99,55,2
ID1805,Dan,"Monday, 1 February, 2021",13:36:29,Contract related,N,N,,0,
ID1806,Jim,"Monday, 1 February, 2021",13:36:29,Streaming,Y,Y,37,182,4
ID1807,Martha,"Monday, 1 February, 2021",13:37:55,Contract related,Y,Y,115,111,3
ID1808,Martha,"Monday, 1 February, 2021",13:37:55,Contract related,Y,Y,97,180,5
ID1809,Becky,"Monday, 1 February, 2021",13:46:34,Contract related,N,N,,0,
ID1810,Dan,"Monday, 1 February, 2021",13:46:34,Contract related,Y,N,87,407,5
ID1811,Becky,"Monday, 1 February, 2021",13:50:53,Payment related,Y,Y,97,287,1
ID1812,Greg,"Monday, 1 February, 2021",13:50:53,Streaming,Y,N,119,63,5
ID1813,Diane,"Monday, 1 February, 2021",13:58:05,Contract related,Y,Y,122,138,3
ID1814,Becky,"Monday, 1 February, 2021",13:58:05,Contract related,Y,Y,60,130,1
ID1815,Greg,"Monday, 1 February, 2021",14:16:48,Technical Support,Y,N,58,139,2
ID1816,Greg,"Monday, 1 February, 2021",14:16:48,Admin Support,Y,Y,84,387,4
ID1817,Joe,"Monday, 1 February, 2021",14:32:38,Payment related,N,N,,0,
ID1818,Dan,"Monday, 1 February, 2021",14:32:38,Payment related,Y,Y,72,174,2
ID1819,Martha,"Monday, 1 February, 2021",14:35:31,Streaming,Y,Y,46,182,4
ID1820,Martha,"Monday, 1 February, 2021",14:35:31,Payment related,Y,Y,101,285,5
ID1821,Jim,"Monday, 1 February, 2021",15:28:48,Contract related,Y,Y,101,290,2
ID1822,Jim,"Monday, 1 February, 2021",15:28:48,Admin Support,Y,Y,63,350,1
ID1823,Jim,"Monday, 1 February, 2021",16:14:53,Payment related,Y,Y,125,175,1
ID1824,Martha,"Monday, 1 February, 2021",16:14:53,Payment related,Y,Y,44,41,5
ID1825,Martha,"Monday, 1 February, 2021",16:22:05,Streaming,Y,Y,16,136,5
ID1826,Dan,"Monday, 1 February, 2021",16:22:05,Technical Support,Y,Y,31,211,4
ID1827,Dan,"Monday, 1 February, 2021",16:22:05,Admin Support,Y,Y,114,45,5
ID1828,Greg,"Monday, 1 February, 2021",16:22:05,Contract related,Y,Y,10,201,2
ID1829,Greg,"Monday, 1 February, 2021",16:46:34,Streaming,Y,Y,105,273,3
ID1830,Greg,"Monday, 1 February, 2021",16:46:34,Payment related,N,N,,0,
ID1831,Dan,"Monday, 1 February, 2021",17:12:29,Admin Support,Y,Y,120,142,4
ID1832,Joe,"Monday, 1 February, 2021",17:12:29,Payment related,N,N,,0,
ID1833,Stewart,"Monday, 1 February, 2021",17:24:00,Technical Support,N,N,,0,
ID1834,Greg,"Monday, 1 February, 2021",17:24:00,Payment related,N,N,,0,
ID1835,Jim,"Monday, 1 February, 2021",17:34:05,Technical Support,Y,Y,51,270,5
ID1836,Stewart,"Monday, 1 February, 2021",17:34:05,Technical Support,Y,Y,124,379,3
ID1837,Dan,"Monday, 1 February, 2021",17:38:24,Payment related,Y,N,22,109,4
ID1838,Martha,"Monday, 1 February, 2021",17:38:24,Payment related,Y,N,29,260,3
ID1839,Becky,"Monday, 1 February, 2021",17:39:50,Technical Support,Y,Y,125,144,4
ID1840,Jim,"Monday, 1 February, 2021",17:39:50,Contract related,Y,Y,54,309,4
ID1841,Martha,"Monday, 1 February, 2021",17:48:29,Technical Support,Y,Y,45,368,3
ID1842,Diane,"Monday, 1 February, 2021",17:48:29,Admin Support,Y,Y,101,115,5
ID1843,Diane,"Monday, 1 February, 2021",17:57:07,Contract related,Y,Y,80,233,3
ID1844,Diane,"Monday, 1 February, 2021",17:57:07,Streaming,N,N,,0,
ID1845,Joe,"Tuesday, 2 February, 2021",09:20:10,Payment related,Y,Y,118,237,5
ID1846,Greg,"Tuesday, 2 February, 2021",09:20:10,Streaming,Y,Y,13,372,5
ID1847,Dan,"Tuesday, 2 February, 2021",09:44:38,Streaming,Y,Y,64,88,5
ID1848,Jim,"Tuesday, 2 February, 2021",09:44:38,Contract related,Y,Y,39,419,4
ID1849,Joe,"Tuesday, 2 February, 2021",09:54:43,Admin Support,N,N,,0,
ID1850,Stewart,"Tuesday, 2 February, 2021",09:54:43,Contract related,N,N,,0,
ID1851,Martha,"Tuesday, 2 February, 2021",09:57:36,Streaming,N,N,,0,
ID1852,Stewart,"Tuesday, 2 February, 2021",09:57:36,Streaming,Y,Y,35,63,4
ID1853,Joe,"Tuesday, 2 February, 2021",10:35:02,Contract related,Y,N,105,308,4
ID1854,Stewart,"Tuesday, 2 February, 2021",10:35:02,Admin Support,Y,Y,60,94,2
ID1855,Stewart,"Tuesday, 2 February, 2021",11:05:17,Contract related,Y,Y,13,114,1
ID1856,Becky,"Tuesday, 2 February, 2021",11:05:17,Technical Support,Y,Y,25,298,5
ID1857,Becky,"Tuesday, 2 February, 2021",11:18:14,Streaming,Y,Y,102,397,4
ID1858,Jim,"Tuesday, 2 February, 2021",11:18:14,Contract related,Y,Y,88,371,3
ID1859,Becky,"Tuesday, 2 February, 2021",13:06:14,Streaming,Y,Y,40,102,5
ID1860,Joe,"Tuesday, 2 February, 2021",13:06:14,Contract related,N,N,,0,
ID1861,Dan,"Tuesday, 2 February, 2021",13:23:31,Streaming,Y,Y,75,180,5
ID1862,Stewart,"Tuesday, 2 February, 2021",13:23:31,Payment related,Y,N,35,195,4
ID1863,Greg,"Tuesday, 2 February, 2021",13:46:34,Payment related,N,N,,0,
ID1864,Greg,"Tuesday, 2 February, 2021",13:46:34,Payment related,Y,Y,21,164,2
ID1865,Diane,"Tuesday, 2 February, 2021",13:46:34,Streaming,N,N,,0,
ID1866,Greg,"Tuesday, 2 February, 2021",13:46:34,Admin Support,Y,Y,49,256,3
ID1867,Joe,"Tuesday, 2 February, 2021",14:00:58,Admin Support,Y,Y,81,357,4
ID1868,Becky,"Tuesday, 2 February, 2021",14:00:58,Contract related,Y,Y,48,78,4
ID1869,Greg,"Tuesday, 2 February, 2021",15:30:14,Streaming,Y,Y,103,252,5
ID1870,Stewart,"Tuesday, 2 February, 2021",15:30:14,Payment related,Y,Y,63,385,4
ID1871,Greg,"Tuesday, 2 February, 2021",15:34:34,Admin Support,Y,Y,89,313,4
ID1872,Dan,"Tuesday, 2 February, 2021",15:34:34,Admin Support,Y,Y,115,193,4
ID1873,Stewart,"Tuesday, 2 February, 2021",15:48:58,Streaming,Y,Y,88,360,1
ID1874,Diane,"Tuesday, 2 February, 2021",15:48:58,Streaming,Y,Y,91,385,5
ID1875,Dan,"Tuesday, 2 February, 2021",16:45:07,Streaming,Y,Y,78,215,4
ID1876,Martha,"Tuesday, 2 February, 2021",16:45:07,Contract related,Y,Y,91,129,3
ID1877,Joe,"Tuesday, 2 February, 2021",16:52:19,Streaming,Y,Y,102,160,3
ID1878,Martha,"Tuesday, 2 February, 2021",16:52:19,Technical Support,N,N,,0,
ID1879,Greg,"Tuesday, 2 February, 2021",17:11:02,Streaming,Y,Y,24,160,4
ID1880,Stewart,"Tuesday, 2 February, 2021",17:11:02,Payment related,N,N,,0,
ID1881,Joe,"Wednesday, 3 February, 2021",09:25:55,Technical Support,Y,Y,19,110,1
ID1882,Jim,"Wednesday, 3 February, 2021",09:25:55,Streaming,Y,Y,47,53,4
ID1883,Greg,"Wednesday, 3 February, 2021",09:28:48,Admin Support,Y,Y,61,203,4
ID1884,Greg,"Wednesday, 3 February, 2021",09:28:48,Admin Support,Y,Y,73,334,5
ID1885,Stewart,"Wednesday, 3 February, 2021",09:36:00,Technical Support,Y,Y,67,317,5
ID1886,Greg,"Wednesday, 3 February, 2021",09:36:00,Streaming,Y,Y,22,398,1
ID1887,Becky,"Wednesday, 3 February, 2021",09:41:46,Contract related,Y,Y,86,44,5
ID1888,Diane,"Wednesday, 3 February, 2021",09:41:46,Streaming,N,N,,0,
ID1889,Greg,"Wednesday, 3 February, 2021",09:48:58,Streaming,N,N,,0,
ID1890,Diane,"Wednesday, 3 February, 2021",09:48:58,Contract related,N,N,,0,
ID1891,Dan,"Wednesday, 3 February, 2021",10:09:07,Streaming,N,N,,0,
ID1892,Jim,"Wednesday, 3 February, 2021",10:09:07,Admin Support,Y,Y,46,224,4
ID1893,Greg,"Wednesday, 3 February, 2021",10:16:19,Contract related,Y,Y,81,117,4
ID1894,Joe,"Wednesday, 3 February, 2021",10:16:19,Admin Support,Y,Y,20,157,3
ID1895,Diane,"Wednesday, 3 February, 2021",10:20:38,Streaming,Y,Y,85,371,1
ID1896,Dan,"Wednesday, 3 February, 2021",10:20:38,Streaming,Y,Y,91,251,4
ID1897,Dan,"Wednesday, 3 February, 2021",10:45:07,Contract related,N,N,,0,
ID1898,Diane,"Wednesday, 3 February, 2021",10:45:07,Payment related,Y,Y,87,253,4
ID1899,Greg,"Wednesday, 3 February, 2021",10:50:53,Contract related,N,N,,0,
ID1900,Martha,"Wednesday, 3 February, 2021",10:50:53,Admin Support,Y,Y,41,414,4
ID1901,Dan,"Wednesday, 3 February, 2021",11:12:29,Contract related,Y,Y,20,418,4
ID1902,Martha,"Wednesday, 3 February, 2021",11:12:29,Payment related,Y,Y,14,263,4
ID1903,Becky,"Wednesday, 3 February, 2021",11:13:55,Admin Support,Y,N,107,77,4
ID1904,Dan,"Wednesday, 3 February, 2021",11:13:55,Streaming,N,N,,0,
ID1905,Martha,"Wednesday, 3 February, 2021",11:34:05,Technical Support,N,N,,0,
ID1906,Dan,"Wednesday, 3 February, 2021",11:34:05,Streaming,Y,N,27,49,1
ID1907,Stewart,"Wednesday, 3 February, 2021",11:48:29,Streaming,Y,Y,119,282,4
ID1908,Jim,"Wednesday, 3 February, 2021",11:48:29,Contract related,Y,Y,55,145,1
ID1909,Greg,"Wednesday, 3 February, 2021",12:01:26,Payment related,Y,Y,62,290,3
ID1910,Jim,"Wednesday, 3 February, 2021",12:01:26,Technical Support,Y,Y,105,199,3
ID1911,Martha,"Wednesday, 3 February, 2021",12:40:19,Contract related,Y,Y,16,332,5
ID1912,Diane,"Wednesday, 3 February, 2021",12:40:19,Technical Support,N,N,,0,
ID1913,Jim,"Wednesday, 3 February, 2021",12:44:38,Technical Support,Y,Y,23,220,1
ID1914,Joe,"Wednesday, 3 February, 2021",12:44:38,Admin Support,N,N,,0,
ID1915,Diane,"Wednesday, 3 February, 2021",12:53:17,Payment related,Y,Y,89,272,5
ID1916,Diane,"Wednesday, 3 February, 2021",12:53:17,Technical Support,Y,Y,53,97,5
ID1917,Diane,"Wednesday, 3 February, 2021",12:57:36,Contract related,Y,N,104,109,3
ID1918,Jim,"Wednesday, 3 February, 2021",12:57:36,Payment related,Y,Y,78,162,2
ID1919,Stewart,"Wednesday, 3 February, 2021",13:01:55,Technical Support,Y,Y,92,291,2
ID1920,Martha,"Wednesday, 3 February, 2021",13:01:55,Streaming,Y,Y,107,134,4
ID1921,Greg,"Wednesday, 3 February, 2021",13:32:10,Streaming,N,N,,0,
ID1922,Dan,"Wednesday, 3 February, 2021",13:32:10,Admin Support,N,N,,0,
ID1923,Diane,"Wednesday, 3 February, 2021",13:33:36,Contract related,Y,Y,116,150,3
ID1924,Jim,"Wednesday, 3 February, 2021",13:33:36,Streaming,N,N,,0,
ID1925,Dan,"Wednesday, 3 February, 2021",13:40:48,Technical Support,Y,Y,101,175,3
ID1926,Joe,"Wednesday, 3 February, 2021",13:40:48,Admin Support,Y,Y,41,213,2
ID1927,Martha,"Wednesday, 3 February, 2021",13:43:41,Contract related,Y,N,102,360,2
ID1928,Jim,"Wednesday, 3 February, 2021",13:43:41,Admin Support,Y,Y,94,77,2
ID1929,Martha,"Wednesday, 3 February, 2021",13:49:26,Payment related,Y,Y,72,308,2
ID1930,Greg,"Wednesday, 3 February, 2021",13:49:26,Contract related,Y,Y,30,305,4
ID1931,Joe,"Wednesday, 3 February, 2021",13:50:53,Technical Support,Y,Y,58,63,4
ID1932,Martha,"Wednesday, 3 February, 2021",13:50:53,Contract related,Y,Y,57,123,1
ID1933,Stewart,"Wednesday, 3 February, 2021",14:45:36,Technical Support,Y,Y,113,410,4
ID1934,Becky,"Wednesday, 3 February, 2021",14:45:36,Payment related,Y,Y,59,419,1
ID1935,Martha,"Wednesday, 3 February, 2021",14:58:34,Technical Support,Y,N,121,84,4
ID1936,Joe,"Wednesday, 3 February, 2021",14:58:34,Admin Support,Y,Y,78,66,3
ID1937,Greg,"Wednesday, 3 February, 2021",15:24:29,Contract related,Y,Y,66,329,5
ID1938,Jim,"Wednesday, 3 February, 2021",15:24:29,Admin Support,Y,Y,10,302,4
ID1939,Jim,"Wednesday, 3 February, 2021",15:34:34,Contract related,Y,Y,15,257,1
ID1940,Greg,"Wednesday, 3 February, 2021",15:34:34,Technical Support,Y,Y,81,352,4
ID1941,Becky,"Wednesday, 3 February, 2021",16:32:10,Streaming,Y,N,115,196,3
ID1942,Martha,"Wednesday, 3 February, 2021",16:32:10,Contract related,Y,Y,17,63,3
ID1943,Diane,"Wednesday, 3 February, 2021",16:39:22,Streaming,Y,Y,20,186,4
ID1944,Dan,"Wednesday, 3 February, 2021",16:39:22,Admin Support,Y,Y,26,242,3
ID1945,Martha,"Wednesday, 3 February, 2021",16:48:00,Payment related,Y,Y,98,188,5
ID1946,Joe,"Wednesday, 3 February, 2021",16:48:00,Payment related,Y,Y,53,162,3
ID1947,Stewart,"Wednesday, 3 February, 2021",16:58:05,Admin Support,Y,Y,14,336,4
ID1948,Diane,"Wednesday, 3 February, 2021",16:58:05,Streaming,N,N,,0,
ID1949,Greg,"Wednesday, 3 February, 2021",17:03:50,Streaming,Y,Y,47,250,3
ID1950,Stewart,"Wednesday, 3 February, 2021",17:03:50,Payment related,N,N,,0,
ID1951,Stewart,"Wednesday, 3 February, 2021",17:06:43,Payment related,Y,Y,109,83,5
ID1952,Greg,"Wednesday, 3 February, 2021",17:06:43,Technical Support,Y,Y,82,248,1
ID1953,Dan,"Wednesday, 3 February, 2021",17:44:10,Technical Support,Y,Y,58,298,3
ID1954,Greg,"Wednesday, 3 February, 2021",17:44:10,Admin Support,Y,Y,94,233,2
ID1955,Greg,"Thursday, 4 February, 2021",09:11:31,Admin Support,N,N,,0,
ID1956,Dan,"Thursday, 4 February, 2021",09:11:31,Streaming,Y,Y,32,412,4
ID1957,Stewart,"Thursday, 4 February, 2021",09:36:00,Contract related,Y,Y,102,322,4
ID1958,Diane,"Thursday, 4 February, 2021",09:36:00,Technical Support,N,N,,0,
ID1959,Martha,"Thursday, 4 February, 2021",09:56:10,Admin Support,N,N,,0,
ID1960,Dan,"Thursday, 4 February, 2021",09:56:10,Contract related,Y,Y,36,405,1
ID1961,Greg,"Thursday, 4 February, 2021",10:04:48,Payment related,Y,Y,41,346,5
ID1962,Greg,"Thursday, 4 February, 2021",10:04:48,Technical Support,Y,Y,117,417,5
ID1963,Diane,"Thursday, 4 February, 2021",10:09:07,Admin Support,Y,Y,118,44,5
